id,BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2,EC3,EC4,EC5,EC6
14642,2202.886467,20.47680006,13.95736566,13.95736566,12.76609285,15.47693645,10.44112322,5.045319208,44.87655915,17.06247516,580.0342851,1.0,1.6875,2.40625,-1.27,558.109,3.858200816,12.41463215,-4.479020141,11,24.41586555,13.79200241,32.53309655,23.77220574,24.67051696,13.79200241,50.91206274,18.34940556,103.0,0,0,0,1,1,0,0,0
14643,579.0833443,11.27296337,7.848912828,7.848912828,5.489464513,5.489464513,3.97897261,2.140810185,0.0,10.99392715,284.2194948,1.545454546,2.0,2.947368421,-1.13,272.218,1.848454513,10.5475,-0.01167963,3,17.10007448,0.0,34.94737391,0.0,23.67162418,0.0,6.103966388,0.0,50.5,0,0,1,1,0,0,0,0
14644,42.91260938,2.27005561,1.55171054,1.55171054,0.886442783,0.886442783,0.34414202,0.0676302,5.783244946,12.96557803,88.01604399,1.333333333,1.888888889,1.888888889,-0.37,84.03,5.43,9.771851852,-0.784421296,3,6.286160523,0.0,0.0,12.84164325,6.420821623,6.286160523,13.02770359,4.794537184,20.66666667,0,0,1,0,0,1,0,1
14645,195.4957267,4.825698503,2.095903689,2.095903689,2.037237992,2.037237992,1.142576981,0.695328144,17.28226861,12.84164325,133.0425931,1.257777778,1.777777778,1.888888889,-1.1,126.094,1.415744324,10.48768519,-1.074074074,4,6.103966388,5.969305288,0.0,6.420821623,0.0,11.75255023,18.88348408,9.589074368,35.5,1,1,0,1,1,1,0,0
14646,105.9209386,4.698377303,2.722704946,2.722704946,1.980365957,1.980365957,0.628397703,0.402452692,5.969305288,5.563451492,118.0629942,1.545454546,2.272727273,3.0,-1.51,108.052,1.277623237,9.792491497,-0.835648148,3,0.0,5.969305288,0.0,6.420821623,0.0,5.969305288,6.420821623,4.794537184,33.66666667,1,1,1,1,0,1,0,0
14647,309.217811,5.947264863,3.713500452,3.713500452,2.24972252,2.24972252,1.29798901,1.077040131,17.72185552,11.31296333,154.0266087,1.25,1.916666667,2.416666667,-1.81,136.062,2.132115028,10.51889361,-1.554927432,5,0.0,5.969305288,0.0,12.13273414,0.0,11.75255023,6.420821623,14.32593732,39.66666667,1,1,1,1,0,1,0,0
14648,1779.053348,24.91094036,15.1011891,20.60797463,11.64334056,17.03139633,11.01938757,4.599154859,90.65893834,53.78102731,871.1414237,1.056603774,1.735849057,2.396226415,-2.48,831.329,13.91404332,12.66137768,-5.57102979,29,36.25988634,23.46809137,25.60935935,0.0,37.09900013,69.14135342,83.2022312,50.69749222,112.5462698,0,0,1,0,0,1,0,0
14649,2160.289721,31.55509832,22.25101901,27.75780455,16.62407587,22.01213164,17.0773693,7.007876842,84.55497195,41.60735208,1027.329224,1.028985507,1.753623188,2.463768116,-3.22,963.45,12.85403918,12.7395771,-5.577001456,28,36.25988634,23.46809137,63.94760163,38.52492974,37.09900013,69.14135342,122.0440162,50.69749222,125.7495741,0,0,1,0,0,1,0,0
14650,184.6590986,5.574586063,3.13150056,3.13150056,1.632484513,2.24945115,1.827001623,0.960425339,5.7890761,12.2386844,162.0528234,1.428571429,1.857142857,2.428571429,-1.51,152.061,1.302979388,10.03932677,-1.231481482,5,17.2485355,0.0,0.0,24.26546827,6.544756406,5.783244946,6.103966388,4.794537184,30.0,0,0,1,1,0,0,0,0
14651,91.28421252,5.109060905,3.066044858,5.004621478,2.862093546,4.990874651,2.569694053,0.790638472,39.03150498,5.907179729,122.0426527,1.375,2.0,2.75,-0.09,116.079,4.05426312,10.05008265,-4.830297536,7,24.50874273,7.822697123,0.0,0.0,0.0,7.822697123,24.53980033,13.8256584,41.66666667,0,0,1,1,0,0,0,0
14652,371.9390011,7.413591358,4.789602724,4.789602724,3.081022835,3.081022835,1.672250253,1.245848732,36.9881866,0.0,230.0191539,1.461538462,2.153846154,2.769230769,-1.81,219.021,2.025663274,11.52796714,-1.35407124,6,6.103966388,5.969305288,0.0,0.0,19.18694784,11.87648502,18.6287544,9.589074368,39.33333333,1,1,1,1,0,0,0,1
14653,653.2396165,9.722175808,6.078005996,6.078005996,5.454534184,10.88150682,5.243670645,3.756846925,24.40127303,12.84164325,340.1627082,1.095238095,2.260869565,2.80952381,-1.59,328.242,2.030905938,11.826703704,-1.079725529,5,23.53955047,0.0,18.19910121,45.59712796,12.84164325,11.56648989,37.45011291,9.843390349,47.59640382,0,0,0,1,1,1,0,0
14654,503.1213666,7.221032672,4.29960521,5.86974502,3.110185214,4.35730345,2.334191957,1.239132439,44.52864632,0.0,260.0297186,1.235294118,1.823529412,2.235294118,-0.09,247.031,2.976185124,10.56086803,-4.538696421,10,18.31189916,7.822697123,0.0,0.0,0.0,7.822697123,24.60192589,13.8256584,37.2137527,0,0,0,1,1,0,1,0
14655,240.2879489,5.574586063,3.524373995,3.524373995,2.514181782,2.514181782,1.86705949,1.081733811,36.35447613,0.0,178.047738,1.0,1.076923077,1.538461539,-1.1,168.06,2.450658096,10.48486111,-1.628518519,6,24.41586555,11.93861058,0.0,0.0,0.0,11.93861058,24.41586555,9.589074368,47.16666667,2,2,1,1,0,0,0,0
14656,529.3124141,8.417121318,5.46091839,6.46091839,3.408510786,5.574849024,3.081460783,1.077096429,55.99292789,0.0,379.1114605,1.25,1.875,2.625,0.22,358.223,3.26101108,10.25352838,-5.005530675,9,18.31189916,15.64539425,0.0,0.0,0.0,15.64539425,24.85665557,31.57701771,62.66666667,0,0,0,1,1,1,0,0
14657,653.1734369,9.758351493,6.164591332,6.164591332,4.700575759,4.700575759,3.710047007,2.287209295,17.28226861,11.49902367,272.0684735,1.142857143,1.785714286,2.428571429,-1.3,260.16,2.193985627,11.90007622,-0.695076058,9,28.56149882,0.0,12.14238718,23.77220574,6.076020107,11.85926505,0.0,0.0,58.66666667,0,0,0,1,1,0,0,0
14658,271.1386867,5.574586063,3.147065708,3.147065708,2.39358762,2.39358762,1.917216701,1.120915327,12.01114612,12.17033346,174.1116757,1.416666667,2.0,2.5,-1.77,160.084,2.662133527,10.48768519,-1.139725529,6,12.20793278,5.969305288,18.19910121,12.13273414,0.0,5.969305288,12.46266245,4.794537184,39.66666667,1,1,1,1,0,0,0,1
14659,853.2539995,10.22005124,6.069447715,6.069447715,4.654637299,4.654637299,3.319399126,2.037276265,0.0,11.16387794,290.1065903,1.357142857,2.214285714,2.428571429,-0.16,260.16,3.646722911,9.24337963,-0.084269683,6,17.10007448,0.0,12.15204021,17.69618563,25.17319447,0.0,37.62962948,4.736862954,36.16666667,0,0,0,1,0,0,0,1
14660,1900.719062,28.81649463,21.25101901,27.10797463,16.36240228,21.00090962,11.41985218,5.698747452,84.55497195,41.60735208,1055.360525,1.094339623,1.773584906,2.433962264,-3.22,963.45,13.22053697,12.7455264,-5.589364337,29,36.25988634,23.46809137,101.0933253,38.02201416,37.09900013,69.14135342,64.25662157,50.69749222,108.1869181,0,0,0,0,0,1,1,0
14661,217.9110651,5.804530453,3.871735663,3.871735663,2.269205915,2.692812441,1.432541951,1.268800842,0.0,5.11527693,180.0786442,0.916666667,1.5,2.0,0.03,168.176,0.643745589,11.09478138,0.232599208,4,0.0,84.79986244,0.0,0.0,0.0,17.74406608,45.44866694,4.736862954,20.05893519,0,0,1,1,0,0,0,0
14662,133.3640961,3.180739213,1.55171054,2.395300879,0.886442783,2.395300879,0.611711852,0.074535599,13.86453795,0.0,132.9827089,1.428571429,1.857142857,1.857142857,-0.38,124.051,6.94,9.926472978,-4.696373457,7,0.0,13.79200241,0.0,0.0,0.0,13.79200241,26.31013685,13.88333263,23.11611111,1,1,0,1,0,1,0,0
14663,67.01908128,3.180739213,2.784215467,2.784215467,1.694212455,1.694212455,0.559650201,0.0,18.4979595,0.0,90.03169405,2.0,2.666666667,2.666666667,-0.61,84.03,1.884493381,9.855740741,-1.568935185,4,0.0,28.14879375,0.0,0.0,0.0,11.93861058,19.95144079,4.794537184,35.16666667,0,0,1,1,0,0,0,0
14664,25.21928095,2.27005561,1.988391115,1.988391115,1.137259346,1.137259346,0.611711852,0.151225725,5.601050811,5.601050811,103.0421992,1.0,1.6,1.6,-0.55,98.084,1.581758759,8.465277778,-1.132824074,2,5.601050811,0.0,13.8474744,0.0,0.0,0.0,13.8474744,0.0,19.75,0,0,1,0,1,0,0,1
14665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49569335,32.97989603,1.0,1.0,1.0,0.35,32.067,7.778571429,3.777777778,0.444444444,1,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,17.16666667,0,0,1,1,0,0,0,0
14666,580.8570876,12.25612661,7.56538518,7.56538518,6.071114664,6.071114664,3.686489955,2.283856166,59.13273001,0.0,548.0808414,1.051282051,1.692307692,2.282051282,-1.13,522.123,2.010111972,11.12942793,-2.469658899,14,30.15591996,17.90791586,0.0,0.0,0.0,17.90791586,24.41586555,22.24043382,79.28618051,3,3,1,1,0,0,0,0
14667,305.926212,5.701907263,3.392017513,3.392017513,2.514181782,2.514181782,1.529449222,0.770482128,0.0,5.414990469,174.1116757,1.5,2.0,2.111111111,-1.71,160.153,1.2528322,10.09087065,-0.336257322,4,0.0,0.0,18.19910121,17.69618563,5.414990469,10.96924436,0.0,0.0,27.5,0,0,0,1,1,0,0,1
14668,73.33515885,4.03658126,2.239272035,2.239272035,1.451898132,1.451898132,0.667356346,0.170838073,12.01114612,0.0,130.0266087,1.875,2.625,3.125,-0.61,124.051,1.335791643,9.893518519,-0.962962963,4,6.041840829,5.969305288,0.0,12.84164325,6.544756406,5.969305288,13.8474744,4.794537184,27.83333333,1,1,1,1,0,0,0,0
14669,92.08224205,4.180739213,2.866235992,2.866235992,1.877144418,1.877144418,0.711731036,0.174620426,18.61802808,0.0,130.0629942,1.714285714,2.142857143,2.142857143,-0.57,120.063,1.884493381,10.74091167,-1.078703704,3,6.041840829,5.969305288,0.0,0.0,0.0,5.969305288,6.420821623,4.794537184,36.66666667,1,1,1,1,0,0,1,0
14670,10.26466251,1.414213562,0.447213596,0.447213596,0.0,0.0,0.0,0.0,0.0,6.286160523,48.00337113,2.666666667,2.666666667,2.666666667,-0.53,44.078,1.47,10.35416667,0.75,1,6.674590972,0.0,0.0,0.0,0.0,6.286160523,0.0,4.794537184,11.78472222,0,0,1,1,0,0,0,0
14671,1660.735011,20.00025676,14.29291186,20.00084893,12.2967398,15.06911727,8.662581352,5.631940133,143.3359561,0.0,762.9607745,0.565217391,1.32173913,1.901639344,-2.26,735.01,12.62373397,12.0802039,-5.009954097,21,0.0,91.53649165,0.0,0.0,0.0,33.42905899,78.74466655,35.18284325,108.2331294,0,0,1,1,0,0,0,0
14672,98.47609518,4.27005561,2.868961474,2.868961474,1.978458331,1.978458331,0.966098748,0.503896626,5.969305288,12.84164325,130.0629942,1.555555556,2.111111111,2.666666667,-0.86,120.067,6.94,9.993880386,-0.961296296,4,6.286160523,5.969305288,0.0,12.84164325,6.420821623,12.25546581,25.68328649,9.589074368,30.5,1,1,1,0,0,0,0,1
14673,1760.61252,27.73088403,16.17536665,19.67588457,12.23704343,17.37784986,11.03466801,4.567589327,94.57693925,47.36020569,714.0475658,0.5,1.05,1.3,-3.01,662.144,14.78185072,13.77422115,-5.568214542,21,23.71318183,11.93861058,0.0,30.6862899,30.7611722,40.98676491,36.50640732,32.17506396,117.08333333,1,0,1,1,0,0,0,0
14674,104.6059378,4.18154055,2.218621903,2.218621903,1.676666855,1.676666855,0.84537514,0.385410828,18.3594322,0.0,105.0425931,1.333333333,1.777777778,2.0,-1.1,98.037,3.422420004,9.893518519,-1.189814815,4,6.041840829,5.969305288,6.9237372,0.0,0.0,12.25546581,12.46266245,9.589074368,29.33333333,1,1,1,1,0,0,1,1
14675,62.56842503,2.64273441,1.551710507,3.364068629,0.886442783,0.886442783,0.174620426,0.0,7.822697123,0.0,87.06841391,1.333333333,1.333333333,1.333333333,-0.09,84.03,7.43,9.725324074,-4.6825,5,0.0,7.822697123,0.0,0.0,0.0,7.822697123,0.0,9.088795447,16.33333333,0,0,1,1,0,0,0,0
14676,584.1705594,11.5284071,9.16252973,9.16252973,9.474645646,9.474645646,8.481028635,7.006477037,0.0,6.196843572,288.2089301,1.0,1.6,2.4,-2.4,260.16,3.848565935,10.25352838,-0.913240741,2,12.20793278,0.0,12.13273414,97.1873606,6.196843572,0.0,97.1873606,0.0,48.0,0,0,1,1,0,0,0,0
14677,171.3673488,4.03658126,2.930061953,3.071745262,2.438991994,2.438991994,1.05867751,0.362742857,5.969305288,12.84164325,154.0266087,1.5,2.125,2.375,-1.1,148.073,3.663380282,10.24579208,-1.085825235,6,0.0,5.969305288,0.0,12.84164325,0.0,17.74406608,6.103966388,14.32593732,38.5,1,1,1,1,0,1,0,0
14678,305.926212,5.609060905,3.513848357,3.513848357,2.220530607,2.220530607,1.521694161,0.898364948,11.75255023,0.0,180.0422587,1.153846154,1.923076923,2.384615385,-1.84,168.06,1.481523026,10.63606481,-1.4993613,4,5.749511833,5.969305288,6.066367069,17.69618563,6.076020107,11.75255023,0.0,16.00989599,40.66666667,1,1,0,1,0,1,0,1
14679,814.0836265,11.26536198,9.394976432,9.394976432,9.409992709,9.409992709,8.36459048,7.692040893,0.0,23.24101788,504.1690349,1.142857143,1.785714286,2.392857143,-3.42,474.216,6.724301321,12.67642952,-0.054129884,13,0.0,0.0,6.066367069,79.6774787,23.86850296,11.56648989,75.13500784,9.473725908,53.83333333,0,0,1,1,0,0,0,0
14680,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97989603,3.0,3.0,3.0,0.35,32.067,1.96,3.777777778,0.444444444,2,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,0.0,0,0,1,1,0,0,0,0
14681,114.8421899,4.81034907,2.787773283,2.787773283,1.933552378,1.933552378,1.229058518,0.534973659,0.0,22.39647083,122.0480128,1.666666667,2.333333333,2.666666667,-0.57,120.063,1.895375402,9.645324074,0.034279101,3,6.544756406,0.0,12.13273414,12.13273414,0.0,11.56648989,0.0,0.0,22.0,0,0,1,0,0,1,0,0
14682,1785.110653,24.91094036,15.0605295,21.68215219,11.43515478,16.72098845,11.31296333,4.384742231,100.3937732,41.60735208,532.0495413,0.523809524,1.642857143,1.928571429,-2.48,522.123,13.816775,12.63942846,-5.573902956,28,36.25988634,23.46809137,13.8474744,0.0,0.0,69.14135342,147.7273027,50.69749222,119.747495,0,0,1,1,0,0,0,0
14683,94.95878456,4.180739213,2.866235992,2.866235992,1.8756344,1.8756344,0.844766312,0.461239621,12.01114612,0.0,132.0898776,1.555555556,2.222222222,2.666666667,-0.61,120.067,3.931271989,9.599305556,-0.955138889,4,6.041840829,5.969305288,0.0,19.38639965,0.0,5.969305288,6.103966388,4.794537184,29.5,1,1,0,0,0,0,1,1
14684,159.4212455,4.03658126,2.199358737,2.199358737,1.904830737,1.904830737,1.126005749,0.196487206,17.91832585,19.26246487,146.0215233,1.375,2.0,2.5,-1.1,140.05,3.479710145,9.894166667,-1.789351852,5,6.041840829,11.93861058,0.0,0.0,0.0,11.93861058,18.88348408,9.589074368,37.66666667,2,2,1,1,0,0,0,0
14685,146.2188491,5.53658126,2.932841772,3.281313951,2.719449317,2.719449317,1.917216701,0.829304309,20.53354548,0.0,180.0633881,0.916666667,1.5,2.0,-0.98,168.06,5.952702816,10.74091167,-4.261766975,19,0.0,51.58210823,0.0,0.0,0.0,13.60594207,19.26246487,13.88333263,33.16666667,0,0,1,1,0,0,0,0
14686,201.1594481,4.03658126,2.816708822,2.816708822,2.719449317,2.719449317,1.3842904,0.657038731,5.428790392,17.91984529,146.1055277,1.666666667,2.0,2.111111111,-1.1,138.058,1.47,10.2691421,-1.067453704,4,0.0,0.0,12.99010427,17.69618563,6.420821623,11.56648989,0.0,0.0,35.66666667,0,0,1,1,0,0,0,0
14687,325.9728677,5.464101615,3.524373995,3.524373995,2.816708822,2.816708822,1.910460047,1.03007608,17.98045141,5.959554569,200.0085893,1.4,1.9,2.2,-1.14,188.059,4.94,10.71868811,-1.299240741,5,6.041840829,11.93861058,0.0,12.84164325,0.0,11.93861058,19.26246487,9.589074368,52.83333333,2,2,0,1,1,0,0,1
14688,315.9144948,5.698377303,3.364068629,3.364068629,2.719449317,2.719449317,1.547215714,0.503896628,17.98045141,11.51895686,180.0633881,1.2,1.8,2.2,-1.1,168.06,5.271434815,10.2198409,-1.079460832,5,0.0,11.93861058,24.28477435,12.84164325,0.0,11.93861058,26.31013685,4.794537184,36.66666667,2,2,1,1,1,0,0,0
14689,69.33515885,3.553418013,1.774215467,1.774215467,1.127304926,1.127304926,0.513893756,0.102062073,5.969305288,0.0,109.0527638,1.5,2.125,2.125,-0.57,102.072,2.132115028,9.645324074,-0.787037037,2,0.0,5.969305288,0.0,6.9237372,6.420821623,5.969305288,13.02770359,4.794537184,26.66666667,1,1,0,1,0,0,0,1
14690,414.522656,9.993017709,6.528062284,6.528062284,5.20651684,5.20651684,3.373405142,2.299833008,18.68015364,0.0,308.040952,0.815789474,1.368421053,1.842105263,-1.81,292.158,11.57291923,11.6008853,-0.692181657,9,0.0,118.5375821,0.0,0.0,0.0,12.31727504,44.18778977,18.34940556,57.84284958,0,0,0,1,1,0,0,0
14691,1781.550431,24.91094036,15.67588457,19.67588457,11.93383916,14.63592754,11.93383916,4.981247012,90.65893834,53.44316417,895.2221995,0.709677419,1.709677391,1.709677419,-3.493766234,847.328,13.91842833,12.64438027,-5.595602014,29,36.25988634,23.46809137,32.53309655,6.420821623,37.09900013,23.46809137,70.36058795,50.69749222,107.5227871,0,0,1,1,0,1,0,0
14692,2636.796191,36.78082152,26.97102709,32.3862804,23.57174746,28.90683035,22.58927557,13.6208096,108.7847772,99.936429,1149.351596,0.966101695,1.551724138,2.23255814,-2.96,1084.425,27.49729634,13.05740929,-5.616357058,32,18.31189916,23.46809137,66.14595139,97.7039902,30.67817851,69.14135342,189.0146799,50.69749222,159.7693816,0,0,1,1,1,0,0,0
14693,560.4640631,14.19088913,8.673965591,11.19925583,6.665291047,9.756370086,6.660103852,2.834712842,68.97170326,0.0,422.082542,0.875,1.4375,1.8125,-1.47,399.092,5.772640178,10.76664451,-4.891593259,9,18.31189916,13.79200241,0.0,0.0,0.0,19.69918214,68.59025144,23.41473277,74.91507101,1,1,0,1,1,1,0,0
14694,145.8284896,4.180739213,2.355461886,2.355461886,1.933552378,1.933552378,1.101981808,0.150587842,5.969305288,12.17033346,146.1055277,1.285714286,1.785714286,1.857142857,-1.1,132.078,3.931271989,10.27611111,-1.053240741,4,6.041840829,5.969305288,0.0,6.420821623,6.420821623,11.92885986,18.88348408,9.589074368,34.0,1,1,1,1,0,0,0,0
14695,277.1727756,7.236382105,4.165727316,5.777148565,3.323218194,4.071978498,2.597523127,1.122277226,60.0918897,0.0,258.0456469,1.0,1.538461539,2.307692308,-0.02,244.161,6.59057686,11.51932472,-5.560614506,10,18.31189916,21.33513764,0.0,0.0,0.0,31.61536421,24.53980033,22.97212808,47.0,0,0,1,1,1,0,0,0
14696,150.2557124,7.43042811,4.392858618,4.392858618,3.484267642,3.484267642,2.3393674,1.794089503,0.0,6.606881965,188.1524779,1.5,2.416666667,2.833333333,-0.56,168.111,7.08220536,9.81616766,-0.293932387,2,0.0,0.0,23.29824927,33.61285484,0.0,0.0,33.61285484,0.0,39.16666667,0,0,1,1,0,0,0,0
14697,162.1173001,5.109060905,2.866235992,2.866235992,1.8756344,1.8756344,1.036449932,0.461239621,30.25050974,0.0,146.0579088,1.333333333,1.75,2.25,-0.69,132.078,3.931271989,10.03932634,-1.50087963,8,0.0,66.94956252,0.0,0.0,0.0,12.25546581,31.34614653,18.94745182,36.08333333,0,0,0,0,1,0,0,1
14698,484.279218,8.517455851,7.848912828,7.848912828,5.965154573,5.965154573,3.154826113,2.331931072,36.70594919,0.0,419.9623797,1.052631579,1.736842105,2.421052632,-1.1,404.973,1.415744324,11.76558878,-1.291111111,9,12.20793278,0.0,0.0,0.0,0.0,16.87223022,24.53980033,4.736862954,53.4730449,0,0,1,1,0,0,0,0
14699,540.2497995,10.1690351,8.668827897,8.668827897,6.890112103,6.890112103,4.057654296,3.058268973,0.0,17.2485355,332.2351449,1.045454546,1.818181818,2.590909091,-0.38,300.228,2.121592092,11.10921341,-0.2427512,4,0.0,0.0,13.8474744,80.45318764,11.83581209,5.783244946,68.59025144,4.794537184,46.41666667,0,0,1,1,0,0,0,0
14700,458.4827066,9.952397498,9.385230873,9.385230873,4.786194247,7.615855847,6.986047167,2.01558251,0.0,11.30877873,288.2089301,0.95,1.55,2.0,-1.05,260.207,1.997375402,12.37728145,-0.125625296,3,11.84402079,0.0,12.99010427,53.37823529,11.83581209,5.783244946,51.36657298,4.794537184,41.91666667,0,0,1,1,0,0,0,0
14701,815.9947509,12.04374679,9.910544736,12.75710507,7.680907174,8.172950381,6.299290859,3.616535184,15.64539425,6.606881965,412.1158176,1.0,1.716981132,2.355932203,-0.5,392.234,7.08696175,11.91681348,-5.066255336,17,0.0,15.64539425,0.0,6.9237372,13.33473467,15.64539425,12.52478801,28.42117772,37.2137527,0,0,0,1,0,0,0,1
14702,1004.293278,14.03720036,9.899356803,9.899356803,8.381391092,8.381391092,5.409997553,2.912421344,82.64301273,11.98427311,909.1582099,1.190476191,1.771929825,2.318181818,-1.39,871.35,3.052763104,11.759907407,-5.242200268,9,17.77138427,21.33513764,0.0,12.84164325,6.544756406,15.64539425,69.41002225,14.91200624,73.93494901,0,0,0,0,0,0,1,1
14703,1101.07261,15.68797827,10.76638697,13.74958771,8.625988407,11.76638697,6.351391524,2.525537374,0.0,35.95454174,614.0043347,0.904761905,1.629032258,2.473684211,-3.02,522.123,7.754610351,12.51932472,-0.114789908,4,17.77138427,0.0,20.7712116,79.6774787,35.95454174,0.0,53.37823529,4.736862954,65.59016191,0,0,0,1,0,0,0,1
14704,2071.716135,30.21954529,21.55067884,27.05746438,17.24835818,20.99069013,14.33061626,7.992406962,84.55497195,53.78102731,1059.319054,0.677966102,1.317073171,2.396226415,-2.6,987.472,21.50184771,12.39595372,-5.584887741,28,36.25988634,230.7012276,44.68513676,19.26246487,37.09900013,69.14135342,134.8856594,50.69749222,123.6559381,0,0,1,1,0,0,0,0
14705,255.7359748,5.609060905,3.176829091,3.176829091,2.463607388,2.463607388,1.547215714,0.600022505,36.9920528,0.0,192.0270026,1.4,1.9,2.2,-0.69,184.059,1.894505817,10.74490741,-1.628518519,7,6.606881965,5.969305288,0.0,0.0,0.0,17.57024518,0.0,14.26826309,51.5,1,1,1,1,0,1,0,0
14706,147.1307515,4.947264863,3.474383346,3.474383346,2.093103845,2.093103845,1.0790548,1.077215584,29.90570822,13.07910283,132.0534921,1.454545455,2.090909091,2.454545455,-1.1,124.051,3.479139108,10.36860654,-1.26537037,5,6.041840829,11.93861058,6.066367069,35.39237126,6.420821623,17.72185552,12.46266245,14.32593732,44.0,2,2,1,0,0,1,0,0
14707,606.2051148,11.39784925,9.865515274,9.865515274,9.267728245,9.267728245,8.718462802,7.19844631,0.0,11.51895686,332.2351449,1.0,1.80952381,2.619047619,-0.37,300.228,1.287376717,12.33653298,-0.29783266,3,5.783244946,0.0,13.8474744,80.45318764,11.83581209,11.56648989,77.73883539,4.794537184,60.75037226,0,0,1,0,0,0,0,1
14708,688.4771488,10.00385575,7.049460185,7.049460185,6.465608489,6.465608489,4.70985912,3.756846925,0.0,5.414990469,329.1627082,0.882352941,1.617647059,2.352941177,-2.42,306.212,1.277623237,9.942733135,0.084377575,3,5.749511833,0.0,38.12259571,47.73109893,6.041840829,0.0,25.3043057,12.84164325,46.83333333,0,0,1,0,0,1,0,0
14709,683.8889218,13.44763794,11.84597657,11.84597657,8.203845808,8.203845808,5.744955297,3.993413683,67.51188474,0.0,402.3497807,1.0,1.555555556,2.111111111,-0.63,356.295,3.203785903,11.46988552,-1.569318319,8,30.45770638,0.0,19.92349451,6.9237372,18.62843806,5.783244946,75.70690909,4.794537184,77.16666667,0,0,1,1,0,0,1,0
14710,112.7707349,4.180739213,2.654911126,2.654911126,1.726205155,1.726205155,1.129339699,0.368293365,11.72847016,0.0,148.0371734,1.777777778,2.0,2.333333333,-0.22,140.05,3.663380282,10.07088341,-1.416713908,4,6.286160523,5.969305288,0.0,12.15204021,0.0,12.25546581,12.46266245,9.589074368,37.33333333,1,1,1,1,0,1,0,0
14711,62.56842503,2.64273441,1.560025215,1.560025215,0.764529355,0.764529355,0.25795376,0.0,12.01114612,0.0,90.03169405,1.875,2.375,2.5,-0.86,84.03,1.72154519,9.553611111,-0.967592593,4,0.0,28.14879375,0.0,0.0,0.0,5.969305288,12.46266245,4.794537184,21.17824074,1,1,1,1,0,0,0,0
14712,727.0057983,9.055460653,8.171714744,8.171714744,5.20651684,5.20651684,3.417566252,2.384742846,0.0,11.51895686,297.2252117,1.065573771,1.946153846,2.619047619,-0.82,264.264,2.193985627,10.14901139,-0.082288176,2,5.601050811,0.0,13.8474744,79.60547054,6.9237372,0.0,70.49824296,0.0,45.0,0,0,1,1,0,0,1,0
14713,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00273965,3.0,3.0,3.0,-0.04,15.999,-104.04,7.25,-0.25,1,5.749511833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,1,1,0,0,0,0
14714,2.0,1.414213562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97989603,1.125,1.25,1.25,0.35,32.067,7.778571429,3.777777778,0.444444444,3,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,0.0,0,0,0,1,0,1,0,0
14715,615.3043408,16.08906631,10.56269755,10.56269755,9.980041384,9.980041384,8.392369886,7.741057507,98.23110466,0.0,504.1690349,0.714285714,1.428571429,2.214285714,-0.17,472.182,14.38361155,11.632714,-1.54253356,10,0.0,7.822697123,45.44866694,0.0,0.0,7.822697123,96.81523992,9.088795447,147.5,0,0,0,1,1,0,0,1
14716,346.2208898,9.754672735,5.888090439,5.888090439,4.738229405,4.738229405,2.20985912,1.624730989,31.52566309,0.0,228.0398894,1.307692308,2.0,2.538461539,-2.21,216.104,2.206113573,10.65546296,-1.628518519,8,6.103966388,5.969305288,11.64912464,0.0,6.420821623,16.87223022,12.14580722,14.38361155,46.91666667,1,1,1,1,0,0,0,0
14717,1420.467376,20.47134067,11.58881384,17.0929903,8.949669033,13.69104296,9.565300066,3.783339783,84.55497195,41.60735208,586.2791349,1.054545455,1.722222222,2.368421053,-1.96,548.385,11.5919656,12.28469518,-5.318214202,28,36.25988634,23.46809137,32.53309655,0.0,36.24163,69.14135342,70.36058795,45.90295503,77.31308217,0,0,1,0,1,0,0,0
14718,545.8580949,9.902568424,7.183243905,7.183243905,5.92932929,5.92932929,3.156477592,2.151882328,0.0,5.749511833,288.2089301,0.709677419,1.186046512,1.971014493,-2.95,260.207,2.184064113,12.48261204,0.145833333,1,11.49902367,0.0,12.13273414,67.97649483,22.93818884,10.96924436,0.0,0.0,40.248333333,0,0,1,1,0,0,0,0
